cve_id,cwe_id,number_exploits,vulnerability_types,publish_date,update_date,score,gained_access_level,access,complexity,authentication,confidentiality,integrity,availability
CVE-2019-11751,20,,,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11751,20,,,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11751,20,,,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11751,20,,,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11750,704,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2019-11750,704,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2019-11750,704,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2019-11750,704,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2019-11750,704,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2019-11750,704,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2019-11750,704,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2019-11750,704,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2019-11750,704,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2019-11750,704,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2019-11750,704,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2019-11750,704,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2019-11750,704,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2019-11750,704,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2019-11750,704,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2019-11749,200,,+Info,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11749,200,,+Info,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11749,200,,+Info,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11749,200,,+Info,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11749,200,,+Info,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11749,200,,+Info,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11749,200,,+Info,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11749,200,,+Info,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11749,200,,+Info,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11749,200,,+Info,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11749,200,,+Info,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11749,200,,+Info,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11749,200,,+Info,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11749,200,,+Info,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11749,200,,+Info,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11748,732,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11748,732,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11748,732,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11748,732,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11748,732,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11748,732,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11748,732,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11748,732,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11748,732,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11748,732,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11748,732,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11748,732,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11748,732,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11748,732,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11748,732,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11747,665,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11747,665,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11747,665,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11747,665,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11747,665,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11747,665,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11747,665,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11747,665,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11747,665,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11747,665,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11747,665,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11747,665,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11747,665,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11747,665,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11747,665,,,2019-09-27,2019-10-05,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11746,416,,,2019-09-27,2019-10-04,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11746,416,,,2019-09-27,2019-10-04,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11746,416,,,2019-09-27,2019-10-04,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11746,416,,,2019-09-27,2019-10-04,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11746,416,,,2019-09-27,2019-10-04,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11746,416,,,2019-09-27,2019-10-04,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11746,416,,,2019-09-27,2019-10-04,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11746,416,,,2019-09-27,2019-10-04,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11746,416,,,2019-09-27,2019-10-04,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11746,416,,,2019-09-27,2019-10-04,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11746,416,,,2019-09-27,2019-10-04,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11746,416,,,2019-09-27,2019-10-04,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11746,416,,,2019-09-27,2019-10-04,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11746,416,,,2019-09-27,2019-10-04,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11746,416,,,2019-09-27,2019-10-04,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11744,79,,XSS,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11744,79,,XSS,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11744,79,,XSS,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11744,79,,XSS,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11744,79,,XSS,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11744,79,,XSS,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11744,79,,XSS,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11744,79,,XSS,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11744,79,,XSS,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11744,79,,XSS,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11744,79,,XSS,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11744,79,,XSS,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11744,79,,XSS,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11744,79,,XSS,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11744,79,,XSS,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11743,200,,+Info,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11743,200,,+Info,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11743,200,,+Info,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11743,200,,+Info,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11743,200,,+Info,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11743,200,,+Info,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11743,200,,+Info,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11743,200,,+Info,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11743,200,,+Info,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11743,200,,+Info,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11743,200,,+Info,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11743,200,,+Info,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11743,200,,+Info,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11743,200,,+Info,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11743,200,,+Info,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2019-11742,829,,,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11742,829,,,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11742,829,,,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11742,829,,,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11742,829,,,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11742,829,,,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11742,829,,,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11742,829,,,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11742,829,,,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11742,829,,,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11742,829,,,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11742,829,,,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11742,829,,,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11742,829,,,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11742,829,,,2019-09-27,2019-10-04,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2019-11740,119,,Overflow Mem. Corr.,2019-09-27,2019-10-04,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11740,119,,Overflow Mem. Corr.,2019-09-27,2019-10-04,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11740,119,,Overflow Mem. Corr.,2019-09-27,2019-10-04,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11740,119,,Overflow Mem. Corr.,2019-09-27,2019-10-04,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11740,119,,Overflow Mem. Corr.,2019-09-27,2019-10-04,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11740,119,,Overflow Mem. Corr.,2019-09-27,2019-10-04,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11740,119,,Overflow Mem. Corr.,2019-09-27,2019-10-04,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11740,119,,Overflow Mem. Corr.,2019-09-27,2019-10-04,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11740,119,,Overflow Mem. Corr.,2019-09-27,2019-10-04,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11740,119,,Overflow Mem. Corr.,2019-09-27,2019-10-04,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11740,119,,Overflow Mem. Corr.,2019-09-27,2019-10-04,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11740,119,,Overflow Mem. Corr.,2019-09-27,2019-10-04,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11740,119,,Overflow Mem. Corr.,2019-09-27,2019-10-04,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11740,119,,Overflow Mem. Corr.,2019-09-27,2019-10-04,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11740,119,,Overflow Mem. Corr.,2019-09-27,2019-10-04,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11738,276,,Bypass,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11738,276,,Bypass,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11738,276,,Bypass,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11738,276,,Bypass,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11738,276,,Bypass,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11738,276,,Bypass,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11738,276,,Bypass,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11738,276,,Bypass,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11738,276,,Bypass,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11738,276,,Bypass,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11738,276,,Bypass,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11738,276,,Bypass,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11738,276,,Bypass,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11738,276,,Bypass,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11738,276,,Bypass,2019-09-27,2019-10-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2019-11736,362,,+Priv,2019-09-27,2019-10-05,4.4,None,Local,Medium,Not required,Partial,Partial,Partial
CVE-2019-11736,362,,+Priv,2019-09-27,2019-10-05,4.4,None,Local,Medium,Not required,Partial,Partial,Partial
CVE-2019-11736,362,,+Priv,2019-09-27,2019-10-05,4.4,None,Local,Medium,Not required,Partial,Partial,Partial
CVE-2019-11736,362,,+Priv,2019-09-27,2019-10-05,4.4,None,Local,Medium,Not required,Partial,Partial,Partial
CVE-2019-11736,362,,+Priv,2019-09-27,2019-10-05,4.4,None,Local,Medium,Not required,Partial,Partial,Partial
CVE-2019-11736,362,,+Priv,2019-09-27,2019-10-05,4.4,None,Local,Medium,Not required,Partial,Partial,Partial
CVE-2019-11736,362,,+Priv,2019-09-27,2019-10-05,4.4,None,Local,Medium,Not required,Partial,Partial,Partial
CVE-2019-11736,362,,+Priv,2019-09-27,2019-10-05,4.4,None,Local,Medium,Not required,Partial,Partial,Partial
CVE-2019-11736,362,,+Priv,2019-09-27,2019-10-05,4.4,None,Local,Medium,Not required,Partial,Partial,Partial
CVE-2019-11736,362,,+Priv,2019-09-27,2019-10-05,4.4,None,Local,Medium,Not required,Partial,Partial,Partial
CVE-2019-11736,362,,+Priv,2019-09-27,2019-10-05,4.4,None,Local,Medium,Not required,Partial,Partial,Partial
CVE-2019-11736,362,,+Priv,2019-09-27,2019-10-05,4.4,None,Local,Medium,Not required,Partial,Partial,Partial
CVE-2019-11736,362,,+Priv,2019-09-27,2019-10-05,4.4,None,Local,Medium,Not required,Partial,Partial,Partial
CVE-2019-11736,362,,+Priv,2019-09-27,2019-10-05,4.4,None,Local,Medium,Not required,Partial,Partial,Partial
CVE-2019-11736,362,,+Priv,2019-09-27,2019-10-05,4.4,None,Local,Medium,Not required,Partial,Partial,Partial
CVE-2019-11735,120,,Mem. Corr.,2019-09-27,2019-10-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11735,120,,Mem. Corr.,2019-09-27,2019-10-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11735,120,,Mem. Corr.,2019-09-27,2019-10-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11735,120,,Mem. Corr.,2019-09-27,2019-10-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11735,120,,Mem. Corr.,2019-09-27,2019-10-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11735,120,,Mem. Corr.,2019-09-27,2019-10-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11735,120,,Mem. Corr.,2019-09-27,2019-10-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11735,120,,Mem. Corr.,2019-09-27,2019-10-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11735,120,,Mem. Corr.,2019-09-27,2019-10-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11735,120,,Mem. Corr.,2019-09-27,2019-10-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11735,120,,Mem. Corr.,2019-09-27,2019-10-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11735,120,,Mem. Corr.,2019-09-27,2019-10-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11735,120,,Mem. Corr.,2019-09-27,2019-10-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11735,120,,Mem. Corr.,2019-09-27,2019-10-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11735,120,,Mem. Corr.,2019-09-27,2019-10-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2019-11733,200,,+Info,2019-09-27,2019-10-05,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2019-11733,200,,+Info,2019-09-27,2019-10-05,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2019-11733,200,,+Info,2019-09-27,2019-10-05,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2019-11733,200,,+Info,2019-09-27,2019-10-05,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2019-11733,200,,+Info,2019-09-27,2019-10-05,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2019-11733,200,,+Info,2019-09-27,2019-10-05,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2019-11733,200,,+Info,2019-09-27,2019-10-05,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2019-11733,200,,+Info,2019-09-27,2019-10-05,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2019-11733,200,,+Info,2019-09-27,2019-10-05,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2019-11733,200,,+Info,2019-09-27,2019-10-05,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2019-11733,200,,+Info,2019-09-27,2019-10-05,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2019-11733,200,,+Info,2019-09-27,2019-10-05,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2019-11733,200,,+Info,2019-09-27,2019-10-05,5.0,None,Remote,Low,Not required,Partial,None,None
